id,method,img_name,parameters,AMI,ARI,F,accuracy,time
17,IteratedWatershed,pc302982,nCluster=3repeat=17,0.1639998329686213,0.07817924773169306,0.507724180959382,0.8113481481481482,18.949163675308228
18,IteratedWatershed,pc302982,nCluster=3repeat=18,0.9318401228843902,0.9727864046141832,0.991436734130141,0.9937925925925926,2.862023115158081
19,IteratedWatershed,pc302982,nCluster=3repeat=19,0.26177974830695416,0.09409450316509461,0.6048574232398647,0.8463111111111111,4.6489317417144775
20,SpectralClustering,pc302982,nCluster=3beta=1.0,0.2965252309306801,0.180703856320762,0.4369385713964635,0.9807111111111111,2.828083038330078
21,SpectralClustering,pc302982,nCluster=3beta=2.0,0.3111360619180375,0.19829337177789658,0.45461575971007795,0.9870666666666666,3.1018691062927246
22,SpectralClustering,pc302982,nCluster=3beta=3.0,0.37403961906451716,0.27062491967454394,0.5480299923787347,0.9928296296296296,2.8118691444396973
23,SpectralClustering,pc302982,nCluster=3beta=5.0,0.9341462938120728,0.97519592801179,0.9922039087322334,0.9943111111111111,2.9073712825775146
24,IsoFull,pc302982,beta=1.0,0.25750691447147545,0.27056186999433646,0.8453860260123508,0.846237037037037,0.9425137042999268
25,IsoFull,pc302982,beta=2.0,0.2570304527255015,0.2702765553439664,0.8453543055164351,0.8462074074074074,1.0540552139282227
26,IsoFull,pc302982,beta=3.0,0.2562535110427474,0.26984474081022,0.8452915662288253,0.8461481481481481,0.9341135025024414
27,IsoFull,pc302982,beta=5.0,0.0024762448513005854,0.0050432803128047056,0.8119573490847274,0.8119703703703703,0.9345507621765137
28,IsoRecursive,pc302982,beta=1.0,0.14708233651167196,-0.00953054319634797,0.5976576383193131,0.8203703703703704,2.8395745754241943
29,IsoRecursive,pc302982,beta=2.0,0.18338234802939596,0.00912332051070491,0.6444097678358389,0.8222814814814815,2.5765557289123535
30,IsoRecursive,pc302982,beta=3.0,0.18613378564171945,0.014707318111328135,0.6573636265905117,0.8225777777777777,2.549959421157837
31,IsoRecursive,pc302982,beta=5.0,0.2541204109020506,0.2697945430228957,0.8452528167388114,0.8460444444444445,3.170935869216919
32,KMeans,pc302982,nClust=3,0.4345023286875458,0.38276549826768563,0.679799765683581,0.9588592592592593,0.795600414276123
0,IteratedWatershed,atlasredstone,nCluster=3repeat=0,0.22835728916571768,0.1222960817518516,0.6867569546869483,0.9312202380952381,20.60707187652588
1,IteratedWatershed,atlasredstone,nCluster=3repeat=1,0.09890412718943492,0.052096997382394525,0.5870618945262616,0.8851488095238095,7.401260614395142
2,IteratedWatershed,atlasredstone,nCluster=3repeat=2,0.18254502041568937,0.1506897722193791,0.67091833669617,0.8994940476190476,6.485304355621338
3,IteratedWatershed,atlasredstone,nCluster=3repeat=3,0.22868736339069232,0.12312866752786655,0.6884818600886828,0.9312053571428571,15.75160527229309
4,IteratedWatershed,atlasredstone,nCluster=3repeat=4,0.10366860224638423,-0.024299056341043936,0.6656384136507673,0.898735119047619,20.44160270690918
5,IteratedWatershed,atlasredstone,nCluster=3repeat=5,0.13393127145262596,0.08839639144453146,0.6603218903480996,0.8851488095238095,8.081382513046265
6,IteratedWatershed,atlasredstone,nCluster=3repeat=6,0.26159373028939936,0.13160984054835137,0.6522389469897562,0.9350744047619047,4.124839544296265
7,IteratedWatershed,atlasredstone,nCluster=3repeat=7,0.28653663380838573,0.24042849975030672,0.6956258685835774,0.9353869047619048,3.089160203933716
8,IteratedWatershed,atlasredstone,nCluster=3repeat=8,0.08157810368578557,-0.012333305818650586,0.47150631123931336,0.8851488095238095,7.355953693389893
9,IteratedWatershed,atlasredstone,nCluster=3repeat=9,0.20468793370855198,0.14271755069968406,0.6498432674329171,0.899375,7.425279140472412
10,IteratedWatershed,atlasredstone,nCluster=3repeat=10,0.12762758386785064,0.07621838756265585,0.643878857733816,0.8851488095238095,4.242756366729736
11,IteratedWatershed,atlasredstone,nCluster=3repeat=11,0.07176185823912701,-0.045577962393299705,0.47990244173587143,0.8851488095238095,20.422172784805298
12,IteratedWatershed,atlasredstone,nCluster=3repeat=12,0.7535636707920447,0.8824253737424315,0.9770475560722212,0.9802380952380952,3.1436212062835693
13,IteratedWatershed,atlasredstone,nCluster=3repeat=13,0.10366860224638422,-0.024299056341043936,0.6656384136507673,0.898735119047619,20.393553495407104
14,IteratedWatershed,atlasredstone,nCluster=3repeat=14,0.1748604094937163,0.13334550645224455,0.6384052517352999,0.8996130952380952,4.062727212905884
15,IteratedWatershed,atlasredstone,nCluster=3repeat=15,0.11491592148726341,0.05775773728901239,0.6451631389221183,0.8851488095238095,10.380350828170776
16,IteratedWatershed,atlasredstone,nCluster=3repeat=16,0.20618801075847393,0.14996920916483053,0.6622765386010845,0.8994196428571428,4.351017236709595
17,IteratedWatershed,atlasredstone,nCluster=3repeat=17,0.42085844005484174,0.5636131795830986,0.9313956611795275,0.9350744047619047,4.1755969524383545
18,IteratedWatershed,atlasredstone,nCluster=3repeat=18,0.25751697933335665,0.14185841733318394,0.6989917527616677,0.9340327380952381,3.2776846885681152
19,IteratedWatershed,atlasredstone,nCluster=3repeat=19,0.07248800767645734,-0.03921985218083976,0.47651054870308224,0.8851488095238095,20.56846570968628
20,SpectralClustering,atlasredstone,nCluster=3beta=1.0,0.10202665260248941,0.03452882057502907,0.305081917355388,0.8851488095238095,3.5604941844940186
21,SpectralClustering,atlasredstone,nCluster=3beta=2.0,0.10423454092281965,0.03695894817033389,0.30973540197188854,0.8851488095238095,2.8443751335144043
22,SpectralClustering,atlasredstone,nCluster=3beta=3.0,0.12560412969948162,0.07018975384065944,0.38046305378793416,0.9001785714285714,3.0114054679870605
23,SpectralClustering,atlasredstone,nCluster=3beta=5.0,0.11251692165773115,0.052018323836908416,0.4147483136580369,0.9000297619047619,2.9702751636505127
24,IsoFull,atlasredstone,beta=1.0,0.127949014311374,0.07873951899993617,0.6881152923762958,0.8851488095238095,1.1104021072387695
25,IsoFull,atlasredstone,beta=2.0,0.12806473868648743,0.07788925238145049,0.6870796010166133,0.8851488095238095,0.849672794342041
26,IsoFull,atlasredstone,beta=3.0,0.1262866972331485,0.07711611454416398,0.6870158556630394,0.8851488095238095,0.849097490310669
27,IsoFull,atlasredstone,beta=5.0,0.0025797179595224225,0.006803923970805079,0.8829130319534105,0.8853571428571428,0.8517413139343262
28,IsoRecursive,atlasredstone,beta=1.0,0.06547839615506001,0.021576957806083243,0.5140797735220652,0.8851488095238095,2.44488263130188
29,IsoRecursive,atlasredstone,beta=2.0,0.1064257037967649,0.0729248521465615,0.5339611159122186,0.899702380952381,2.5221951007843018
30,IsoRecursive,atlasredstone,beta=3.0,0.20309847128523842,0.09736294576403307,0.6825259632802515,0.8851488095238095,2.3139936923980713
31,IsoRecursive,atlasredstone,beta=5.0,0.42869581010318053,0.5736640423219035,0.9324474006499387,0.9359226190476191,2.96744966506958
32,KMeans,atlasredstone,nClust=3,0.0722684776607953,0.013379244299359534,0.47314869110063107,0.8851488095238095,1.257032871246338
0,IteratedWatershed,frosty_thyme,nCluster=3repeat=0,0.07953527556061436,-0.13372396756341762,0.5584090390311597,0.8446222222222223,20.321330308914185
1,IteratedWatershed,frosty_thyme,nCluster=3repeat=1,0.14525038370250712,0.003628387266470533,0.496368217947277,0.8446222222222223,20.438119173049927
2,IteratedWatershed,frosty_thyme,nCluster=3repeat=2,0.08875031001163781,-0.02103898263513712,0.5425677168665161,0.8446222222222223,6.742773532867432
3,IteratedWatershed,frosty_thyme,nCluster=3repeat=3,0.1587542664463106,0.034969540664258794,0.5552582171118792,0.8446222222222223,19.50106143951416
4,IteratedWatershed,frosty_thyme,nCluster=3repeat=4,0.08732224630714731,-0.016473245215737505,0.47921408651076924,0.8446222222222223,20.201886415481567
5,IteratedWatershed,frosty_thyme,nCluster=3repeat=5,0.16007139791848318,0.057790529901346234,0.62571263417516,0.8446222222222223,20.259499073028564
6,IteratedWatershed,frosty_thyme,nCluster=3repeat=6,0.1479927549584768,0.017094833592884925,0.5442648899409753,0.8446222222222223,5.734899282455444
7,IteratedWatershed,frosty_thyme,nCluster=3repeat=7,0.09758339048020964,0.0007405389893424,0.46492966196711577,0.8446222222222223,19.281680822372437
8,IteratedWatershed,frosty_thyme,nCluster=3repeat=8,0.08035803675967824,-0.13269497147365453,0.5521724652133579,0.8446222222222223,19.692826747894287
9,IteratedWatershed,frosty_thyme,nCluster=3repeat=9,0.15179557289412232,0.022122914821717483,0.541613435621706,0.8446222222222223,20.212139129638672
10,IteratedWatershed,frosty_thyme,nCluster=3repeat=10,0.14799275495847686,0.017094833592884925,0.5442648899409753,0.8446222222222223,5.8809733390808105
11,IteratedWatershed,frosty_thyme,nCluster=3repeat=11,0.08583442994238025,-0.033104954982326636,0.5024423702826294,0.8446222222222223,19.440040588378906
12,IteratedWatershed,frosty_thyme,nCluster=3repeat=12,0.1475370261596874,0.00978028821038133,0.47361607856564625,0.8446222222222223,19.61068058013916
13,IteratedWatershed,frosty_thyme,nCluster=3repeat=13,0.09838908011271137,0.003095282011437252,0.46625032293584556,0.8446222222222223,19.969489336013794
14,IteratedWatershed,frosty_thyme,nCluster=3repeat=14,0.13473820899228178,-0.0053023438983870064,0.534318898460154,0.8446222222222223,19.215266227722168
15,IteratedWatershed,frosty_thyme,nCluster=3repeat=15,0.142320844248549,0.016283692024568093,0.5745820821270482,0.8446222222222223,19.339690446853638
16,IteratedWatershed,frosty_thyme,nCluster=3repeat=16,0.08035803675967826,-0.13269497147365453,0.5521724652133579,0.8446222222222223,20.099331378936768
17,IteratedWatershed,frosty_thyme,nCluster=3repeat=17,0.13649938196862585,-0.008962942945507257,0.5020721986581288,0.8446222222222223,19.416399240493774
18,IteratedWatershed,frosty_thyme,nCluster=3repeat=18,0.10253397327813903,-0.014822572766048817,0.5213142090460634,0.8446222222222223,19.48403310775757
19,IteratedWatershed,frosty_thyme,nCluster=3repeat=19,0.06379078554195425,-0.14602502385848176,0.6331024879386264,0.8446222222222223,7.884287595748901
20,SpectralClustering,frosty_thyme,nCluster=3beta=1.0,0.09112706810620809,0.0026652627051799104,0.28581737180439243,0.8446222222222223,3.348548412322998
21,SpectralClustering,frosty_thyme,nCluster=3beta=2.0,0.12185864497776552,0.005416484865257262,0.2928089881103221,0.8446222222222223,3.5142838954925537
22,SpectralClustering,frosty_thyme,nCluster=3beta=3.0,0.1319673887184529,-0.00421496219337065,0.3009649436447842,0.8446222222222223,4.4711363315582275
23,SpectralClustering,frosty_thyme,nCluster=3beta=5.0,0.08448379803398136,-0.08245226259091715,0.3700579581668144,0.8446222222222223,4.37103796005249
24,IsoFull,frosty_thyme,beta=1.0,0.15426853904115656,0.02519503271090097,0.6068299091808493,0.8446222222222223,1.069338321685791
25,IsoFull,frosty_thyme,beta=2.0,0.1550233945155669,0.02479807307239519,0.6060617367763316,0.8446222222222223,1.0092508792877197
26,IsoFull,frosty_thyme,beta=3.0,0.15425201576142847,0.024467776636966667,0.6053526828694293,0.8446222222222223,0.8589544296264648
27,IsoFull,frosty_thyme,beta=5.0,0.15261095228052646,0.024762836673855877,0.6059962275427666,0.8446222222222223,0.8638660907745361
28,IsoRecursive,frosty_thyme,beta=1.0,0.10751403144511197,0.05974351126990911,0.43711625118583103,0.8446222222222223,2.771974802017212
29,IsoRecursive,frosty_thyme,beta=2.0,0.15723275390284538,0.038391756804463904,0.462786730736411,0.8446222222222223,2.839193344116211
30,IsoRecursive,frosty_thyme,beta=3.0,0.13692166958545934,0.018855755157747702,0.5805624312498742,0.8446222222222223,2.413531541824341
31,IsoRecursive,frosty_thyme,beta=5.0,0.24251663017421513,0.20046164849552245,0.7572471973772736,0.8446222222222223,2.1391091346740723
32,KMeans,frosty_thyme,nClust=3,0.09180262788118207,0.01694305781392025,0.4674243518967155,0.8446222222222223,0.9111771583557129
0,IteratedWatershed,toplessmonument,nCluster=3repeat=0,0.08076273940635166,0.13402198520300956,0.725575106676091,0.8983482142857143,9.482801914215088
1,IteratedWatershed,toplessmonument,nCluster=3repeat=1,0.03826988838239795,-0.04570249551945922,0.7656493657647225,0.8983482142857143,7.762958765029907
2,IteratedWatershed,toplessmonument,nCluster=3repeat=2,0.037347863929000094,-0.050874751885751295,0.7443194896992139,0.8983482142857143,19.58026885986328
3,IteratedWatershed,toplessmonument,nCluster=3repeat=3,0.01157312965488336,0.008431417339113437,0.7456288787546111,0.8983482142857143,19.34864902496338
4,IteratedWatershed,toplessmonument,nCluster=3repeat=4,0.059700187331143295,0.08855756238939755,0.6487459513957748,0.8983482142857143,17.59539008140564
5,IteratedWatershed,toplessmonument,nCluster=3repeat=5,0.012561334462437682,-0.051795340576852145,0.7660270602234132,0.8983482142857143,15.503519773483276
6,IteratedWatershed,toplessmonument,nCluster=3repeat=6,0.04317757252139822,-0.05349142355738778,0.7347579256625139,0.8983482142857143,5.431152820587158
7,IteratedWatershed,toplessmonument,nCluster=3repeat=7,0.024131905979561594,0.05006423098955798,0.7433628326021782,0.8983482142857143,17.593486070632935
8,IteratedWatershed,toplessmonument,nCluster=3repeat=8,0.02641188272522472,-0.048183664856921146,0.6409386802540658,0.8983482142857143,19.10887861251831
9,IteratedWatershed,toplessmonument,nCluster=3repeat=9,0.02641188272522472,-0.048183664856921146,0.6409386802540658,0.8983482142857143,22.105305194854736
10,IteratedWatershed,toplessmonument,nCluster=3repeat=10,0.059332984782153333,0.08168647820620567,0.635467071964492,0.8983482142857143,8.74929404258728
11,IteratedWatershed,toplessmonument,nCluster=3repeat=11,0.02641188272522472,-0.048183664856921146,0.6409386802540658,0.8983482142857143,22.001954555511475
12,IteratedWatershed,toplessmonument,nCluster=3repeat=12,0.016786834976707035,0.02519577903834708,0.7490886134509506,0.8983482142857143,19.740239143371582
13,IteratedWatershed,toplessmonument,nCluster=3repeat=13,0.010284217707648126,0.0006643447101256292,0.7251788776252777,0.8983482142857143,8.574355840682983
14,IteratedWatershed,toplessmonument,nCluster=3repeat=14,0.06478853254507891,0.123141289268738,0.7005598752726706,0.8983482142857143,20.88652539253235
15,IteratedWatershed,toplessmonument,nCluster=3repeat=15,0.03393756399945309,-0.039413420916405095,0.6257537695993671,0.8983482142857143,6.923710823059082
16,IteratedWatershed,toplessmonument,nCluster=3repeat=16,0.048484702205439295,-0.03738227094335774,0.7414358483960849,0.8983482142857143,5.447213888168335
17,IteratedWatershed,toplessmonument,nCluster=3repeat=17,0.028047572785223074,0.09892478345364293,0.8414493685636866,0.8983482142857143,5.366803407669067
18,IteratedWatershed,toplessmonument,nCluster=3repeat=18,0.037347863929000094,-0.050874751885751295,0.7443194896992139,0.8983482142857143,21.922714471817017
19,IteratedWatershed,toplessmonument,nCluster=3repeat=19,0.061095211496138044,0.08953936574786174,0.6473202404294592,0.8983482142857143,13.341590166091919
20,SpectralClustering,toplessmonument,nCluster=3beta=1.0,0.06756117367863296,0.014917231555875786,0.3267144795568682,0.8983482142857143,4.2711262702941895
21,SpectralClustering,toplessmonument,nCluster=3beta=2.0,0.024671220646706734,0.0073556231588147464,0.5510989621090295,0.8983482142857143,2.8700218200683594
22,SpectralClustering,toplessmonument,nCluster=3beta=3.0,-4.513413424302184e-05,-0.0004828684419538762,0.8972859120182658,0.8983482142857143,2.1694250106811523
23,SpectralClustering,toplessmonument,nCluster=3beta=5.0,0.0012497724131814542,-0.006354404536724143,0.8922864458774293,0.8983482142857143,2.668609380722046
24,IsoFull,toplessmonument,beta=1.0,0.020312448911590775,-0.06677229862699866,0.7363048407009768,0.8983482142857143,1.2296767234802246
25,IsoFull,toplessmonument,beta=2.0,0.027875663445427093,-0.08440282433595528,0.7761494300985096,0.8983482142857143,1.2016363143920898
26,IsoFull,toplessmonument,beta=3.0,2.2700276989634548e-07,-0.0002609342253676624,0.8969251093203202,0.8983482142857143,0.8480868339538574
27,IsoFull,toplessmonument,beta=5.0,0.00018724181306886212,-0.0014415722127122052,0.8967549749493374,0.8983482142857143,0.9542803764343262
28,IsoRecursive,toplessmonument,beta=1.0,0.07207972119559815,0.01965843411909578,0.5835676118845319,0.8983482142857143,2.888455867767334
29,IsoRecursive,toplessmonument,beta=2.0,0.09907729520734082,0.0032789807063753496,0.7334677905507314,0.8983482142857143,2.1779398918151855
30,IsoRecursive,toplessmonument,beta=3.0,0.01285786030866441,-0.04818065930091205,0.7315289442185429,0.8983482142857143,3.036034107208252
31,IsoRecursive,toplessmonument,beta=5.0,0.00010370732895711472,-0.002237382976259562,0.8954714930177683,0.8983482142857143,3.660625457763672
32,KMeans,toplessmonument,nClust=3,0.04243794878363714,0.012568335513059031,0.4800977042364812,0.8983482142857143,0.6448323726654053
0,IteratedWatershed,hpim1928,nCluster=3repeat=0,0.031236652879683812,0.008275401793124195,0.5635046408788396,0.8746460176991151,19.301320552825928
1,IteratedWatershed,hpim1928,nCluster=3repeat=1,0.07393667073869993,0.07526353618404982,0.6291614929116791,0.8980088495575221,18.666810989379883
2,IteratedWatershed,hpim1928,nCluster=3repeat=2,0.005924317142018939,0.020161414064095228,0.5562378759304002,0.8746460176991151,19.139522075653076
3,IteratedWatershed,hpim1928,nCluster=3repeat=3,0.04296592383130732,0.020756885481233677,0.5496028831265342,0.8746460176991151,19.28725028038025
4,IteratedWatershed,hpim1928,nCluster=3repeat=4,0.12645087552981857,0.15793748967853327,0.7002681834388409,0.9142477876106194,19.190352201461792
5,IteratedWatershed,hpim1928,nCluster=3repeat=5,0.14158589714471778,0.0663004399697638,0.7888484854145021,0.8978466076696165,18.92681312561035
6,IteratedWatershed,hpim1928,nCluster=3repeat=6,0.16887758476314482,0.08235752495311824,0.6774269180703937,0.9165191740412979,6.075170993804932
7,IteratedWatershed,hpim1928,nCluster=3repeat=7,0.025424088033011227,-0.020967929608296226,0.5064119399382622,0.8746460176991151,5.575723648071289
8,IteratedWatershed,hpim1928,nCluster=3repeat=8,0.03854099202387958,0.008199223723408583,0.5337940796089662,0.8746460176991151,19.246473789215088
9,IteratedWatershed,hpim1928,nCluster=3repeat=9,0.12552145309686288,0.0954270754947025,0.6503625966652754,0.9150147492625369,19.240190029144287
10,IteratedWatershed,hpim1928,nCluster=3repeat=10,0.02756330192205087,-0.007187830213566836,0.5336910898205346,0.8746460176991151,18.66364884376526
11,IteratedWatershed,hpim1928,nCluster=3repeat=11,0.12733851408443903,0.12127232422184746,0.6293558647483568,0.9197345132743363,19.192827701568604
12,IteratedWatershed,hpim1928,nCluster=3repeat=12,0.030209965550490856,-0.015079814607892225,0.5126387472790506,0.8746460176991151,5.089548110961914
13,IteratedWatershed,hpim1928,nCluster=3repeat=13,0.03829938638497668,0.008754632235975815,0.5358928478118093,0.8746460176991151,18.770764350891113
14,IteratedWatershed,hpim1928,nCluster=3repeat=14,0.037640396071826135,0.00793751976243346,0.5360971554178683,0.8746460176991151,19.11392879486084
15,IteratedWatershed,hpim1928,nCluster=3repeat=15,0.0879736871011915,0.12616915726981057,0.6854322597413471,0.8988790560471976,19.70820140838623
16,IteratedWatershed,hpim1928,nCluster=3repeat=16,0.043193943084937236,0.018964454776970122,0.5496034312339073,0.8746460176991151,19.942033529281616
17,IteratedWatershed,hpim1928,nCluster=3repeat=17,0.17246216091698033,0.10139903943324072,0.7256101520939191,0.9152654867256638,19.374533891677856
18,IteratedWatershed,hpim1928,nCluster=3repeat=18,0.08131492875465327,0.0806856597913254,0.6285664287016381,0.9015339233038349,9.348119020462036
19,IteratedWatershed,hpim1928,nCluster=3repeat=19,0.05122331304101766,0.018063613407957948,0.5296676110131665,0.8746460176991151,19.581581830978394
20,SpectralClustering,hpim1928,nCluster=3beta=1.0,0.05675709448737086,0.021776340763547432,0.2993643037191451,0.8746460176991151,4.201034307479858
21,SpectralClustering,hpim1928,nCluster=3beta=2.0,0.10756650593835912,0.03075927739828452,0.41361223017786475,0.8757374631268436,4.439209938049316
22,SpectralClustering,hpim1928,nCluster=3beta=3.0,0.1064431783260271,0.02654590508771954,0.6206341161628122,0.8758259587020649,2.4877941608428955
23,SpectralClustering,hpim1928,nCluster=3beta=5.0,0.014344497380774441,0.01619952798919784,0.8774059811098444,0.8758554572271386,2.8666532039642334
24,IsoFull,hpim1928,beta=1.0,0.1183723431264984,0.24112016896041927,0.7622476007171889,0.8746460176991151,1.5241575241088867
25,IsoFull,hpim1928,beta=2.0,0.05172104707879935,0.007482821582883499,0.6140268267281225,0.8746460176991151,1.2894515991210938
26,IsoFull,hpim1928,beta=3.0,0.018675724415599882,0.02076124260088543,0.8777416935281316,0.875929203539823,1.0812716484069824
27,IsoFull,hpim1928,beta=5.0,0.019769467448614318,0.018607357562600707,0.8776173358861431,0.8759734513274336,1.2562758922576904
28,IsoRecursive,hpim1928,beta=1.0,0.04397020640329263,0.003643733501963047,0.4414295653494672,0.8746460176991151,2.5953245162963867
29,IsoRecursive,hpim1928,beta=2.0,0.02789205909413844,-0.07367937871736406,0.7238087812743068,0.8746460176991151,1.8023123741149902
30,IsoRecursive,hpim1928,beta=3.0,0.01720429917830953,0.00484611304845909,0.6116313256447847,0.8746460176991151,3.5342845916748047
31,IsoRecursive,hpim1928,beta=5.0,0.023015039488463233,0.037012012331561955,0.8787229405253223,0.876165191740413,3.0389413833618164
32,KMeans,hpim1928,nClust=3,0.09981929424384314,0.04706585751078301,0.49564078035890413,0.8746460176991151,0.8696978092193604
0,IteratedWatershed,bi_planes,nCluster=3repeat=0,0.041728994075602974,0.008089232148190243,0.720465443247003,0.9877993527508091,16.753435134887695
1,IteratedWatershed,bi_planes,nCluster=3repeat=1,0.03988786240429022,0.014539389586840102,0.7421633093590212,0.9877993527508091,16.18915891647339
2,IteratedWatershed,bi_planes,nCluster=3repeat=2,0.04217629974588501,0.008664179577355003,0.7353569815776216,0.9877993527508091,17.16771411895752
3,IteratedWatershed,bi_planes,nCluster=3repeat=3,0.04217629974588501,0.008664179577355003,0.7353569815776216,0.9877993527508091,15.030638694763184
4,IteratedWatershed,bi_planes,nCluster=3repeat=4,0.04975647473241717,0.028548367817901193,0.687436898436543,0.9877993527508091,16.30862259864807
5,IteratedWatershed,bi_planes,nCluster=3repeat=5,0.01861005308825099,-0.0036021020491266956,0.5191497421919401,0.9836893203883496,16.951280117034912
6,IteratedWatershed,bi_planes,nCluster=3repeat=6,0.013855131121706618,-0.0016460917475390156,0.5449956950052561,0.9836893203883496,15.948361873626709
7,IteratedWatershed,bi_planes,nCluster=3repeat=7,0.036499493938334675,0.01102127021077242,0.6859887781022539,0.9878478964401295,16.539345264434814
8,IteratedWatershed,bi_planes,nCluster=3repeat=8,0.01894880576865269,-0.0022864137383598535,0.5231482682309814,0.9836893203883496,17.85878896713257
9,IteratedWatershed,bi_planes,nCluster=3repeat=9,0.04191266984722006,0.008311018921878311,0.7273675119883786,0.9877993527508091,13.859966516494751
10,IteratedWatershed,bi_planes,nCluster=3repeat=10,0.019470245724305585,-0.0013285959841451071,0.5206062467295117,0.9836893203883496,16.014726400375366
11,IteratedWatershed,bi_planes,nCluster=3repeat=11,0.44705082205479796,0.6655182062978555,0.9918410889276775,0.991957928802589,15.973547220230103
12,IteratedWatershed,bi_planes,nCluster=3repeat=12,0.04150739340868416,0.007902246966685069,0.7078353568916553,0.9877993527508091,17.47053074836731
13,IteratedWatershed,bi_planes,nCluster=3repeat=13,0.012815861479335309,-0.0035162153819938914,0.5595191182479657,0.9836893203883496,18.628102779388428
14,IteratedWatershed,bi_planes,nCluster=3repeat=14,0.04176845519300154,0.008134261286195318,0.7220904664679376,0.9877993527508091,17.99260377883911
15,IteratedWatershed,bi_planes,nCluster=3repeat=15,0.01861005308825099,-0.0036021020491266956,0.5191497421919401,0.9836893203883496,16.963361263275146
16,IteratedWatershed,bi_planes,nCluster=3repeat=16,0.04672691937720318,0.020397191592750594,0.6676905604630793,0.9877993527508091,16.344434022903442
17,IteratedWatershed,bi_planes,nCluster=3repeat=17,0.018976287607436467,-0.0027998068318956155,0.5122200165634193,0.9836893203883496,16.738983631134033
18,IteratedWatershed,bi_planes,nCluster=3repeat=18,0.04499064316950896,0.017295310377698672,0.6856844029759553,0.9877831715210356,16.09676694869995
19,IteratedWatershed,bi_planes,nCluster=3repeat=19,0.04083957199908452,0.015369216499545061,0.759905316805538,0.9877993527508091,17.24923872947693
20,SpectralClustering,bi_planes,nCluster=3beta=1.0,0.017305663921555674,-0.002633239290221616,0.36785781716593347,0.9869255663430421,3.368765115737915
21,SpectralClustering,bi_planes,nCluster=3beta=2.0,0.1860022027557989,0.3472942358274592,0.987083728894993,0.9871844660194175,2.923044204711914
22,SpectralClustering,bi_planes,nCluster=3beta=3.0,0.30783325919195903,0.5179675702404515,0.9893775523682601,0.9894983818770227,2.5814270973205566
23,SpectralClustering,bi_planes,nCluster=3beta=5.0,0.2901287229727719,0.4965057829829819,0.989070323102694,0.9891909385113269,2.916823148727417
24,IsoFull,bi_planes,beta=1.0,0.021011727756254286,0.00045313035747834965,0.6594323485933969,0.9836893203883496,0.754716157913208
25,IsoFull,bi_planes,beta=2.0,0.032527876801088734,0.08640232670435528,0.9843244995888922,0.9842394822006473,0.7683343887329102
26,IsoFull,bi_planes,beta=3.0,0.33419657858281165,0.5326478939892817,0.989581095016742,0.9896763754045308,0.9706406593322754
27,IsoFull,bi_planes,beta=5.0,0.6011963176190578,0.8519813176854278,0.9957152460362403,0.9898220064724919,1.0056285858154297
28,IsoRecursive,bi_planes,beta=1.0,0.006045576301342879,0.008872061368518924,0.8585036003387403,0.9836893203883496,1.852240800857544
29,IsoRecursive,bi_planes,beta=2.0,0.5648692485532476,0.8268084006424878,0.9951655009999747,0.9895954692556634,2.7279627323150635
30,IsoRecursive,bi_planes,beta=3.0,0.5464577341999797,0.8029460256040519,0.9945979180623846,0.9901779935275081,2.904139280319214
31,IsoRecursive,bi_planes,beta=5.0,0.011150906064875747,-0.0001489272365653389,0.6593610444379344,0.9836893203883496,2.6543259620666504
32,KMeans,bi_planes,nClust=3,0.014862266150765866,0.00019639450122730713,0.5160041928347241,0.9836893203883496,0.9283974170684814
0,IteratedWatershed,ninetyeight,nCluster=3repeat=0,0.33340549915858764,0.18589896642487616,0.5346247617445642,0.5914222222222222,20.584977865219116
1,IteratedWatershed,ninetyeight,nCluster=3repeat=1,0.35132976865852394,0.17872987770913085,0.5194149025308669,0.5914222222222222,20.17501211166382
2,IteratedWatershed,ninetyeight,nCluster=3repeat=2,0.3117640890837369,0.18994240115481284,0.5488748356386439,0.5914222222222222,19.418224811553955
3,IteratedWatershed,ninetyeight,nCluster=3repeat=3,0.33212854442703155,0.1805529474361992,0.5330192709630289,0.5914222222222222,7.342545509338379
4,IteratedWatershed,ninetyeight,nCluster=3repeat=4,0.33667101628298596,0.1896738062068417,0.5375082622747008,0.5914222222222222,7.653127670288086
5,IteratedWatershed,ninetyeight,nCluster=3repeat=5,0.3512014422019708,0.17889597269043797,0.5196116879129804,0.5914222222222222,20.10838270187378
6,IteratedWatershed,ninetyeight,nCluster=3repeat=6,0.34767888644309114,0.17770834436584296,0.5213011651712869,0.5914222222222222,20.032428979873657
7,IteratedWatershed,ninetyeight,nCluster=3repeat=7,0.31262678093216595,0.17307640381014688,0.4932342816949158,0.5989185185185185,7.607487678527832
8,IteratedWatershed,ninetyeight,nCluster=3repeat=8,0.39274333649318277,0.21786189074733997,0.5343823748012363,0.6593037037037037,20.287556171417236
9,IteratedWatershed,ninetyeight,nCluster=3repeat=9,0.3322788161394719,0.17733845860431202,0.5282616962802186,0.5914222222222222,6.771091938018799
10,IteratedWatershed,ninetyeight,nCluster=3repeat=10,0.34840702488157593,0.17991949200604007,0.5243104373568267,0.5914222222222222,20.123950719833374
11,IteratedWatershed,ninetyeight,nCluster=3repeat=11,0.34915989565105626,0.177959753264738,0.5208239254926419,0.5914222222222222,21.39321780204773
